scientificName,n_prot_areas,mean_coverage,taxonKey,kingdom,phylum,order,class,genus,family,species,rank,includes
Maianthemum stellatum Link,1,,2769493,Plantae,Tracheophyta,Asparagales,Liliopsida,Maianthemum,Asparagaceae,Maianthemum stellatum,SPECIES,2769495: Smilacina stellata (L.) Desf.
"Malacorhynchus membranaceus (Latham, 1802)",1,,5232435,Animalia,Chordata,Anseriformes,Aves,Malacorhynchus,Anatidae,Malacorhynchus membranaceus,SPECIES,"5232435: Malacorhynchus membranaceus (Latham, 1802)"
Malus baccata (L.) Borkh.,1,,3001362,Plantae,Tracheophyta,Rosales,Magnoliopsida,Malus,Rosaceae,Malus baccata,SPECIES,3001362: Malus baccata (L.) Borkh.
Malva nicaeensis All.,1,,3152367,Plantae,Tracheophyta,Malvales,Magnoliopsida,Malva,Malvaceae,Malva nicaeensis,SPECIES,3152367: Malva nicaeensis All.
Malva punctata Alef.,1,,3940960,Plantae,Tracheophyta,Malvales,Magnoliopsida,Malva,Malvaceae,Malva punctata,SPECIES,3938081: Lavatera punctata All.
"Marenzelleria viridis (Verrill, 1873)",1,,2321012,Animalia,Annelida,Spionida,Polychaeta,Marenzelleria,Spionidae,Marenzelleria viridis,SPECIES,"2321012: Marenzelleria viridis (Verrill, 1873)"
Mazus pumilus (Burm.f.) Steenis,1,,3171304,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Mazus,Mazaceae,Mazus pumilus,SPECIES,3171304: Mazus pumilus (Burm.f.) Steenis
Melilotus infestus Guss.,1,,2971033,Plantae,Tracheophyta,Fabales,Magnoliopsida,Melilotus,Fabaceae,Melilotus infestus,SPECIES,2971033: Melilotus infestus Guss.
Mentha cervina L.,1,,3902360,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Mentha,Lamiaceae,Mentha cervina,SPECIES,3902360: Mentha cervina L.
"Mercenaria mercenaria (Linnaeus, 1758)",1,,2287668,Animalia,Mollusca,Venerida,Bivalvia,Mercenaria,Veneridae,Mercenaria mercenaria,SPECIES,"2287668: Mercenaria mercenaria (Linnaeus, 1758)"
"Monocorophium sextonae (Crawford, 1937)",1,,4314702,Animalia,Arthropoda,Amphipoda,Malacostraca,Monocorophium,Corophiidae,Monocorophium sextonae,SPECIES,"4314702: Monocorophium sextonae (Crawford, 1937)"
Muscari latifolium J.Kirk.,1,,2772082,Plantae,Tracheophyta,Asparagales,Liliopsida,Muscari,Asparagaceae,Muscari latifolium,SPECIES,2772082: Muscari latifolium J.Kirk.
Myosotis alpestris F.W.Schmidt,1,,5341187,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Myosotis,Boraginaceae,Myosotis alpestris,SPECIES,5341187: Myosotis alpestris F.W.Schmidt
"Nandayus nenday (Vieillot, 1823)",1,,2480102,Animalia,Chordata,Psittaciformes,Aves,Nandayus,Psittacidae,Nandayus nenday,SPECIES,"8257325: Aratinga nenday (Vieillot, 1823)"
Navarretia squarrosa (Eschsch.) Hook. & Arn.,1,,2927684,Plantae,Tracheophyta,Ericales,Magnoliopsida,Navarretia,Polemoniaceae,Navarretia squarrosa,SPECIES,2927684: Navarretia squarrosa (Eschsch.) Hook. & Arn.
Nemophila maculata Benth. ex Lindl.,1,,2928034,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Nemophila,Hydrophyllaceae,Nemophila maculata,SPECIES,2928034: Nemophila maculata Benth. ex Lindl.
"Neogobius fluviatilis (Pallas, 1814)",1,,2379105,Animalia,Chordata,Perciformes,Actinopterygii,Neogobius,Gobiidae,Neogobius fluviatilis,SPECIES,"2379105: Neogobius fluviatilis (Pallas, 1814)"
Nicotiana forgetiana Hort.Sand. ex Hemsl.,1,,2928779,Plantae,Tracheophyta,Solanales,Magnoliopsida,Nicotiana,Solanaceae,Nicotiana forgetiana,SPECIES,2928779: Nicotiana forgetiana Hort.Sand. ex Hemsl.
Nonea lutea DC.,1,,2926042,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Nonea,Boraginaceae,Nonea lutea,SPECIES,2926042: Nonea lutea DC.
Notobasis syriaca Cass.,1,,3122323,Plantae,Tracheophyta,Asterales,Magnoliopsida,Notobasis,Asteraceae,Notobasis syriaca,SPECIES,3122323: Notobasis syriaca Cass.
Ocimum basilicum L.,1,,2927096,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Ocimum,Lamiaceae,Ocimum basilicum,SPECIES,2927096: Ocimum basilicum L.
Oenothera canovirens Steele,1,,6427797,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera canovirens,SPECIES,6427797: Oenothera canovirens Steele
Oenothera casimiri Rostański,1,,3664287,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera casimiri,SPECIES,3664287: Oenothera casimiri Rostański
Oenothera elata Kunth,1,,3188829,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera elata,SPECIES,3188829: Oenothera elata Kunth
Oenothera issleri Renner ex Rostański,1,,7322373,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera issleri,SPECIES,7322373: Oenothera issleri Renner ex Rostański
Oenothera moravica V.Jehlík & Rostański,1,,3663772,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera moravica,SPECIES,3663772: Oenothera moravica V.Jehlík & Rostański
Oenothera paradoxa Hudziok,1,,3667238,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera paradoxa,SPECIES,3667238: Oenothera paradoxa Hudziok
Oenothera perangusta R.R.Gates,1,,7322738,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera perangusta,SPECIES,7322738: Oenothera perangusta R.R.Gates
Oenothera royfraseri R.R.Gates,1,,3665940,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera royfraseri,SPECIES,3665940: Oenothera royfraseri R.R.Gates
Oenothera rubricalyx R.R.Gates,1,,3665866,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera rubricalyx,SPECIES,3665866: Oenothera rubricalyx R.R.Gates | 3666059: Oenothera glazioviana f. rubricalyx (R.R.Gates) Lambinon
Oenothera suaveolens Pers.,1,,8302634,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Oenothera,Onagraceae,Oenothera suaveolens,SPECIES,8302634: Oenothera suaveolens Pers.
"Onychognathus tristramii (P.L.Sclater, 1858)",1,,5230734,Animalia,Chordata,Passeriformes,Aves,Onychognathus,Sturnidae,Onychognathus tristramii,SPECIES,"5230734: Onychognathus tristramii (P.L.Sclater, 1858)"
"Oreochromis niloticus (Linnaeus, 1758)",1,,4285694,Animalia,Chordata,Perciformes,Actinopterygii,Oreochromis,Cichlidae,Oreochromis niloticus,SPECIES,"4285694: Oreochromis niloticus (Linnaeus, 1758)"
Ornithogalum narbonense L.,1,,2772958,Plantae,Tracheophyta,Asparagales,Liliopsida,Ornithogalum,Asparagaceae,Ornithogalum narbonense,SPECIES,2772958: Ornithogalum narbonense L.
Ornithogalum pyramidale L.,1,,2772885,Plantae,Tracheophyta,Asparagales,Liliopsida,Ornithogalum,Asparagaceae,Ornithogalum pyramidale,SPECIES,2772885: Ornithogalum pyramidale L.
Oxalis dillenii Jacq.,1,,2891677,Plantae,Tracheophyta,Oxalidales,Magnoliopsida,Oxalis,Oxalidaceae,Oxalis dillenii,SPECIES,2891677: Oxalis dillenii Jacq.
"Pachytriton labiatus (Unterstein, 1930)",1,,2431821,Animalia,Chordata,Caudata,Amphibia,Pachytriton,Salamandridae,Pachytriton labiatus,SPECIES,"2431821: Pachytriton labiatus (Unterstein, 1930)"
Paeonia officinalis L.,1,,3083488,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Paeonia,Paeoniaceae,Paeonia officinalis,SPECIES,3083488: Paeonia officinalis L.
Parapholis incurva (L.) C.E.Hubb.,1,,5290069,Plantae,Tracheophyta,Poales,Liliopsida,Parapholis,Poaceae,Parapholis incurva,SPECIES,5290069: Parapholis incurva (L.) C.E.Hubb.
Parthenium hysterophorus L.,1,,3086784,Plantae,Tracheophyta,Asterales,Magnoliopsida,Parthenium,Asteraceae,Parthenium hysterophorus,SPECIES,3086784: Parthenium hysterophorus L.
Paspalum distichum L.,1,,2705622,Plantae,Tracheophyta,Poales,Liliopsida,Paspalum,Poaceae,Paspalum distichum,SPECIES,2705622: Paspalum distichum L.
Perilla frutescens Britton.,1,,5341394,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Perilla,Lamiaceae,Perilla frutescens,SPECIES,5341394: Perilla frutescens Britton.
Persea americana Mill.,1,,3034046,Plantae,Tracheophyta,Laurales,Magnoliopsida,Persea,Lauraceae,Persea americana,SPECIES,3034046: Persea americana Mill.
Petunia integrifolia Schinz & Thell.,1,,2928861,Plantae,Tracheophyta,Solanales,Magnoliopsida,Petunia,Solanaceae,Petunia integrifolia,SPECIES,2928861: Petunia integrifolia Schinz & Thell.
Phacelia campanularia A.Gray,1,,2928238,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Phacelia,Hydrophyllaceae,Phacelia campanularia,SPECIES,2928238: Phacelia campanularia A.Gray
Phalaris minor Retz.,1,,5289752,Plantae,Tracheophyta,Poales,Liliopsida,Phalaris,Poaceae,Phalaris minor,SPECIES,5289752: Phalaris minor Retz.
Phalaris paradoxa L.,1,,5289758,Plantae,Tracheophyta,Poales,Liliopsida,Phalaris,Poaceae,Phalaris paradoxa,SPECIES,5289758: Phalaris paradoxa L.
Phaseolus coccineus L.,1,,5350466,Plantae,Tracheophyta,Fabales,Magnoliopsida,Phaseolus,Fabaceae,Phaseolus coccineus,SPECIES,5350466: Phaseolus coccineus L.
Philadelphus ×virginalis Rehder,1,,3645346,Plantae,Tracheophyta,Cornales,Magnoliopsida,Philadelphus,Hydrangeaceae,Philadelphus virginalis,SPECIES,3645346: Philadelphus ×virginalis Rehder
Phlox subulata L.,1,,2927727,Plantae,Tracheophyta,Ericales,Magnoliopsida,Phlox,Polemoniaceae,Phlox subulata,SPECIES,2927727: Phlox subulata L.
Phoenix dactylifera L.,1,,6109699,Plantae,Tracheophyta,Arecales,Liliopsida,Phoenix,Arecaceae,Phoenix dactylifera,SPECIES,6109699: Phoenix dactylifera L.
Photinia villosa DC.,1,,5363819,Plantae,Tracheophyta,Rosales,Magnoliopsida,Photinia,Rosaceae,Photinia villosa,SPECIES,5363819: Photinia villosa DC.
Pimpinella peregrina L.,1,,5538946,Plantae,Tracheophyta,Apiales,Magnoliopsida,Pimpinella,Apiaceae,Pimpinella peregrina,SPECIES,5538946: Pimpinella peregrina L.
Plantago afra L.,1,,7303104,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Plantago,Plantaginaceae,Plantago afra,SPECIES,7303104: Plantago afra L.
Plantago lagopus L.,1,,8022932,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Plantago,Plantaginaceae,Plantago lagopus,SPECIES,8022932: Plantago lagopus L.
Platycodon grandiflorus A.DC.,1,,3164340,Plantae,Tracheophyta,Asterales,Magnoliopsida,Platycodon,Campanulaceae,Platycodon grandiflorus,SPECIES,3164340: Platycodon grandiflorus A.DC.
"Ploceus jacksoni Shelley, 1888",1,,2494066,Animalia,Chordata,Passeriformes,Aves,Ploceus,Ploceidae,Ploceus jacksoni,SPECIES,"2494066: Ploceus jacksoni Shelley, 1888"
"Podarcis siculus (Rafinesque-schmaltz, 1810)",1,,9185677,Animalia,Chordata,Squamata,Reptilia,Podarcis,Lacertidae,Podarcis siculus,SPECIES,"9185677: Podarcis siculus (Rafinesque-schmaltz, 1810)"
"Poicephalus cryptoxanthus (W.Peters, 1854)",1,,2479955,Animalia,Chordata,Psittaciformes,Aves,Poicephalus,Psittacidae,Poicephalus cryptoxanthus,SPECIES,"2479955: Poicephalus cryptoxanthus (W.Peters, 1854)"
Polygonum bellardii All.,1,,5334430,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Polygonum,Polygonaceae,Polygonum bellardii,SPECIES,5334430: Polygonum bellardii All.
Potentilla nepalensis Hook.,1,,5367214,Plantae,Tracheophyta,Rosales,Magnoliopsida,Potentilla,Rosaceae,Potentilla nepalensis,SPECIES,5367214: Potentilla nepalensis Hook.
Potentilla recta subsp. obscura (Willd.) Arcang.,1,,8358048,Plantae,Tracheophyta,Rosales,Magnoliopsida,Potentilla,Rosaceae,Potentilla recta,SUBSPECIES,8358048: Potentilla recta subsp. obscura (Willd.) Arcang.
Potentilla rivalis Torr.,1,,5367186,Plantae,Tracheophyta,Rosales,Magnoliopsida,Potentilla,Rosaceae,Potentilla rivalis,SPECIES,5367186: Potentilla rivalis Torr.
Potentilla supina subsp. costata Soják,1,,8045533,Plantae,Tracheophyta,Rosales,Magnoliopsida,Potentilla,Rosaceae,Potentilla supina,SUBSPECIES,8045533: Potentilla supina subsp. costata Soják
Pseudoturritis turrita (L.) Al-Shehbaz,1,,3042086,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Pseudoturritis,Brassicaceae,Pseudoturritis turrita,SPECIES,5373604: Arabis turrita L.
"Psittacula cyanocephala (Linnaeus, 1766)",1,,5229044,Animalia,Chordata,Psittaciformes,Aves,Psittacula,Psittacidae,Psittacula cyanocephala,SPECIES,"5229044: Psittacula cyanocephala (Linnaeus, 1766)"
"Psittacula derbiana (Fraser, 1852)",1,,5229072,Animalia,Chordata,Psittaciformes,Aves,Psittacula,Psittacidae,Psittacula derbiana,SPECIES,"5229072: Psittacula derbiana (Fraser, 1852)"
"Psyllipsocus ramburii Selys-Longchamps, 1872",1,,1031737,Animalia,Arthropoda,Psocodea,Insecta,Psyllipsocus,Psyllipsocidae,Psyllipsocus ramburii,SPECIES,"1031737: Psyllipsocus ramburii Selys-Longchamps, 1872"
Pteris cretica L.,1,,5275404,Plantae,Tracheophyta,Polypodiales,Polypodiopsida,Pteris,Pteridaceae,Pteris cretica,SPECIES,5275404: Pteris cretica L.
Puccinia komarovii Tranzschel,1,,2514972,Fungi,Basidiomycota,Pucciniales,Pucciniomycetes,Puccinia,Pucciniaceae,Puccinia komarovii,SPECIES,2514972: Puccinia komarovii Tranzschel
"Pycnonotus barbatus (Desfontaines, 1789)",1,,2486147,Animalia,Chordata,Passeriformes,Aves,Pycnonotus,Pycnonotidae,Pycnonotus barbatus,SPECIES,"2486147: Pycnonotus barbatus (Desfontaines, 1789)"
Pyrus communis subsp. communis,1,,7271631,Plantae,Tracheophyta,Rosales,Magnoliopsida,Pyrus,Rosaceae,Pyrus communis,SUBSPECIES,7271631: Pyrus communis subsp. communis
"Quiscalus major Vieillot, 1819",1,,2484133,Animalia,Chordata,Passeriformes,Aves,Quiscalus,Icteridae,Quiscalus major,SPECIES,"2484133: Quiscalus major Vieillot, 1819"
"Quistadrilus multisetosus (Smith, 1900)",1,,4410088,Animalia,Annelida,Haplotaxida,Clitellata,Quistadrilus,Naididae,Quistadrilus multisetosus,SPECIES,"4410088: Quistadrilus multisetosus (Smith, 1900)"
Ranunculus gramineus L.,1,,3927790,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Ranunculus,Ranunculaceae,Ranunculus gramineus,SPECIES,3927790: Ranunculus gramineus L.
Ranunculus marginatus d'Urv.,1,,3033396,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Ranunculus,Ranunculaceae,Ranunculus marginatus,SPECIES,3033396: Ranunculus marginatus d'Urv.
Ranunculus pensylvanicus L.f.,1,,7823272,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Ranunculus,Ranunculaceae,Ranunculus pensylvanicus,SPECIES,7823272: Ranunculus pensylvanicus L.f.
Ranunculus trilobus Desf.,1,,3033460,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Ranunculus,Ranunculaceae,Ranunculus trilobus,SPECIES,3033460: Ranunculus trilobus Desf.
Reseda odorata L.,1,,3040255,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Reseda,Resedaceae,Reseda odorata,SPECIES,3040255: Reseda odorata L.
Rhaponticum repens (L.) Hidalgo,1,,3142208,Plantae,Tracheophyta,Asterales,Magnoliopsida,Rhaponticum,Asteraceae,Rhaponticum repens,SPECIES,3142209: Centaurea repens L.
Ribes divaricatum Dougl.,1,,2986132,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Ribes,Grossulariaceae,Ribes divaricatum,SPECIES,2986132: Ribes divaricatum Dougl.
Ridolfia segetum Moris,1,,3640194,Plantae,Tracheophyta,Apiales,Magnoliopsida,Ridolfia,Apiaceae,Ridolfia segetum,SPECIES,3640194: Ridolfia segetum Moris
Rodgersia podophylla A.Gray,1,,3754587,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Rodgersia,Saxifragaceae,Rodgersia podophylla,SPECIES,3754587: Rodgersia podophylla A.Gray
Roemeria hybrida (L.) DC.,1,,7315023,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Roemeria,Papaveraceae,Roemeria hybrida,SPECIES,7315023: Roemeria hybrida (L.) DC.
Rosa virginiana J.Herrmann,1,,7882646,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rosa,Rosaceae,Rosa virginiana,SPECIES,7882646: Rosa virginiana J.Herrmann
Rumex cristatus DC.,1,,2889010,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Rumex,Polygonaceae,Rumex cristatus,SPECIES,2889010: Rumex cristatus DC.
Rumex kerneri Borbás,1,,2889005,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Rumex,Polygonaceae,Rumex kerneri,SPECIES,2889005: Rumex kerneri Borbás | 4034971: Rumex cristatus subsp. kerneri (Borbás) J.R.Akeroyd & D.A.Webb
Sagina japonica (Sw. ex Steud.) Ohwi,1,,3085389,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Sagina,Caryophyllaceae,Sagina japonica,SPECIES,3085389: Sagina japonica (Sw. ex Steud.) Ohwi
Salvia sclarea L.,1,,2927000,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Salvia,Lamiaceae,Salvia sclarea,SPECIES,2927000: Salvia sclarea L.
Salvinia auriculata Aubl.,1,,5274861,Plantae,Tracheophyta,Salviniales,Polypodiopsida,Salvinia,Salviniaceae,Salvinia auriculata,SPECIES,5274861: Salvinia auriculata Aubl.
Sarracenia purpurea L.,1,,5421389,Plantae,Tracheophyta,Ericales,Magnoliopsida,Sarracenia,Sarraceniaceae,Sarracenia purpurea,SPECIES,5421389: Sarracenia purpurea L.
"Sceliphron caementarium (Drury, 1773)",1,,5041466,Animalia,Arthropoda,Hymenoptera,Insecta,Sceliphron,Sphecidae,Sceliphron caementarium,SPECIES,"5041466: Sceliphron caementarium (Drury, 1773)"
"Scopus umbretta Gmelin, 1789",1,,5229154,Animalia,Chordata,Pelecaniformes,Aves,Scopus,Scopidae,Scopus umbretta,SPECIES,"5229154: Scopus umbretta Gmelin, 1789"
Sedum dasyphyllum L.,1,,7172720,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Sedum,Crassulaceae,Sedum dasyphyllum,SPECIES,7172720: Sedum dasyphyllum L.
Sida rhombifolia L.,1,,5406735,Plantae,Tracheophyta,Malvales,Magnoliopsida,Sida,Malvaceae,Sida rhombifolia,SPECIES,5406735: Sida rhombifolia L.
Silene conoidea L.,1,,5384852,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Silene,Caryophyllaceae,Silene conoidea,SPECIES,5384852: Silene conoidea L.
Silene italica (L.) Pers.,1,,8993502,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Silene,Caryophyllaceae,Silene italica,SPECIES,8993502: Silene italica (L.) Pers.
Silene stricta L.,1,,8184157,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Silene,Caryophyllaceae,Silene stricta,SPECIES,8184157: Silene stricta L.
Silphium perfoliatum L.,1,,3092576,Plantae,Tracheophyta,Asterales,Magnoliopsida,Silphium,Asteraceae,Silphium perfoliatum,SPECIES,3092576: Silphium perfoliatum L.
Solidago altissima L.,1,,5389058,Plantae,Tracheophyta,Asterales,Magnoliopsida,Solidago,Asteraceae,Solidago altissima,SPECIES,5389058: Solidago altissima L.
Sorbaria kirilowii (Regel & Tiling) Maxim.,1,,3012103,Plantae,Tracheophyta,Rosales,Magnoliopsida,Sorbaria,Rosaceae,Sorbaria kirilowii,SPECIES,3012103: Sorbaria kirilowii (Regel & Tiling) Maxim.
Stachys cretica L.,1,,2927296,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys cretica,SPECIES,2927296: Stachys cretica L.
Stellaria cupaniana (Jordan & Fourr.) Beguinot,1,,7938233,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Stellaria,Caryophyllaceae,Stellaria cupaniana,SPECIES,7625143: Stellaria media subsp. cupaniana (Jord. & Fourr.) Nym.
Symphyotrichum ciliatum (Ledeb.) G.L.Nesom,1,,3151692,Plantae,Tracheophyta,Asterales,Magnoliopsida,Symphyotrichum,Asteraceae,Symphyotrichum ciliatum,SPECIES,3151692: Symphyotrichum ciliatum (Ledeb.) G.L.Nesom | 5406464: Aster brachyactis S.F.Blake
Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve,1,,7832723,Plantae,Tracheophyta,Asterales,Magnoliopsida,Symphyotrichum,Asteraceae,Symphyotrichum lateriflorum,SPECIES,7832723: Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve
"Tachycines asynamorus Adelung, 1902",1,,1728965,Animalia,Arthropoda,Orthoptera,Insecta,Tachycines,Rhaphidophoridae,Tachycines asynamorus,SPECIES,"1728965: Tachycines asynamorus Adelung, 1902"
Tagetes minuta L.,1,,3088481,Plantae,Tracheophyta,Asterales,Magnoliopsida,Tagetes,Asteraceae,Tagetes minuta,SPECIES,3088481: Tagetes minuta L.
Tanacetum balsamita L.,1,,3118254,Plantae,Tracheophyta,Asterales,Magnoliopsida,Tanacetum,Asteraceae,Tanacetum balsamita,SPECIES,3118254: Tanacetum balsamita L.
Torilis africana Spreng.,1,,6026665,Plantae,Tracheophyta,Apiales,Magnoliopsida,Torilis,Apiaceae,Torilis africana,SPECIES,4271348: Torilis arvensis subsp. purpurea (Ten.) Hayek | 6026665: Torilis africana Spreng.
Tragus racemosus (L.) All.,1,,5290126,Plantae,Tracheophyta,Poales,Liliopsida,Tragus,Poaceae,Tragus racemosus,SPECIES,5290126: Tragus racemosus (L.) All.
Trapa natans L.,1,,3188757,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Trapa,Lythraceae,Trapa natans,SPECIES,3188757: Trapa natans L.
Trifolium hybridum subsp. elegans (Savi) Asch. & Graebn.,1,,5359402,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium hybridum,SUBSPECIES,5359405: Trifolium elegans Savi | 5359402: Trifolium hybridum subsp. elegans (Savi) Asch. & Graebn.
Trifolium pallidum Waldst. & Kit.,1,,5359411,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium pallidum,SPECIES,5359411: Trifolium pallidum Waldst. & Kit.
Trifolium rubens L.,1,,5359249,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium rubens,SPECIES,5359249: Trifolium rubens L.
Trifolium vesiculosum Savi,1,,5359334,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium vesiculosum,SPECIES,5359334: Trifolium vesiculosum Savi
Trigonella caerulea Ser.,1,,5360498,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trigonella,Fabaceae,Trigonella caerulea,SPECIES,5360498: Trigonella caerulea Ser.
Tripleurospermum decipiens (Fisch. & Mey.) Bornm.,1,,3104150,Plantae,Tracheophyta,Asterales,Magnoliopsida,Tripleurospermum,Asteraceae,Tripleurospermum decipiens,SPECIES,3104150: Tripleurospermum decipiens (Fisch. & Mey.) Bornm.
Triticum turgidum L.,1,,2706406,Plantae,Tracheophyta,Poales,Liliopsida,Triticum,Poaceae,Triticum turgidum,SPECIES,2706389: Triticum durum Desf. | 2706406: Triticum turgidum L. | 8168170: Triticum dicoccum Schrank ex Schübl.
Ulex gallii Planch.,1,,2951998,Plantae,Tracheophyta,Fabales,Magnoliopsida,Ulex,Fabaceae,Ulex gallii,SPECIES,2951998: Ulex gallii Planch.
Ustilago maydis (DC.) Corda,1,,2557469,Fungi,Basidiomycota,Ustilaginales,Ustilaginomycetes,Ustilago,Ustilaginaceae,Ustilago maydis,SPECIES,2557469: Ustilago maydis (DC.) Corda
Valerianella locusta var. oleracea (Schltdl.) Breistr.,1,,7988337,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Valerianella,Caprifoliaceae,Valerianella locusta,VARIETY,7988337: Valerianella locusta var. oleracea (Schltdl.) Breistr.
"Vanellus armatus (Burchell, 1822)",1,,5229136,Animalia,Chordata,Charadriiformes,Aves,Vanellus,Charadriidae,Vanellus armatus,SPECIES,"5229136: Vanellus armatus (Burchell, 1822)"
Verbascum brockmuelleri Ruhmer,1,,3740974,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Verbascum,Scrophulariaceae,Verbascum brockmuelleri,SPECIES,3740974: Verbascum brockmuelleri Ruhmer
Verbena rigida Spreng.,1,,2925496,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Verbena,Verbenaceae,Verbena rigida,SPECIES,2925496: Verbena rigida Spreng.
